,Ala,Asc,Asp,Cr,GABA,GPC,GSH,Glc,Gln,Glu,Ins,Lac,Mac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,gamma_0,sigma_0,eps_0,Phi0,Phi1,B_real_0,B_imag_0,B_real_1,B_imag_1,B_real_2,B_imag_2,Cr+PCr,Glu+Gln,GPC+PCh,Glc+Tau,NAA+NAAG,SNR,noise_sd
0,0.01059421599193429,0.17802554790604733,0.11171753738402808,0.22011625783123004,0.11484053522355502,0.02886293689730298,0.09565049220210108,0.012770136890436407,0.011407880430196658,0.3731121914920392,0.3629750424869112,0.04084667604774735,0.3062726689825608,0.14469724343655596,0.01382600164866295,0.03349765033384832,0.24735754904911209,0.01691043755011941,0.019950999626642832,0.113844564865299,24.467332678009335,0.5633141798990696,-0.0010745918009508165,0.0004272234679411692,9.129769936901859e-07,0.0018865283206783946,0.0014212128934594722,0.0006423616091690174,-0.000550632145916285,0.0007253623151698052,-0.003020750697055736,0.4674738068803421,0.38452007192223586,0.0623605872311513,0.12661470175573541,0.15852324508521892,1736.9195398940412,0.01947915621270355
1,0.01050811142709097,0.1776683349768447,0.111504434345532,0.22021716210042094,0.11473578024921989,0.028946706051792424,0.09577489375057922,0.013117834093652428,0.01123967898750356,0.3727304288211736,0.36308919807614737,0.04079165157521589,0.3061377661614691,0.1446741849103102,0.013930145154812138,0.03343800576444186,0.24728188902279635,0.016983345159583618,0.01996774847790935,0.11373758148349444,24.479596599965333,7.853126121234454e-13,-0.0004831835971413779,0.00017658209943176843,8.007184974776141e-07,0.0029977288439532743,-0.0007647777695476456,0.00015256231615900866,-0.002817836476640412,-0.0017059079858907872,0.0010378302344468768,0.4674990511232173,0.38397010780867713,0.062384711816234284,0.12685541557714686,0.15860433006512234,1755.8140712914035,0.019958135426798237
2,0.010531264844481986,0.17810864416228311,0.1117453121219305,0.22017774384629324,0.11481138016155665,0.02894108534003354,0.09580497921958517,0.012581547011040597,0.011405149852278314,0.37307260573378676,0.3631707215023085,0.040846753650003474,0.3067642871325244,0.14467595942387745,0.013752336183122698,0.033491331220291506,0.24733097426581072,0.016992520379127286,0.02001094183034774,0.11400934489954215,24.494433518914928,0.064780050884293,0.0006982995988006448,0.00020644836354382143,6.973551508952471e-07,-0.00038022571309511045,0.00048286553147746313,-0.00045366710459309996,0.0005058255811067492,0.00017732763273559918,-0.0016491953418969365,0.4675087181121039,0.38447775558606506,0.06243241656032505,0.12659089191058276,0.15842829560700014,1756.236798055543,0.020297575122303332
3,0.01032809432033832,0.17803010152012022,0.11207012287492113,0.22004486770087342,0.11487452997924441,0.028760606586112764,0.09590496328213365,0.012631185787803995,0.011458660351063452,0.3729855443482656,0.3633675387441095,0.04078547444705813,0.3072795004269674,0.14468186255247803,0.01379277694853356,0.03363497632361489,0.24762262924813322,0.017057073425301272,0.02003816630177943,0.1140989768590783,24.498988146318993,0.19536380575964346,0.00848685352872935,0.0001550329621544786,6.184013405909429e-07,-0.0026639013040070172,-0.0016848547443492306,-0.0017335661659905396,0.003744789417575731,0.0030946047860088187,0.0025577220914365455,0.46766749694900667,0.38444420469932905,0.06239558290972765,0.1267301626468823,0.1584746395010116,1920.6258626263325,0.019980110486159646
4,0.010460431868665649,0.1779899896796273,0.11192932922429269,0.22010019693847632,0.11485386559310813,0.028949687946427913,0.09570735974935098,0.012680378555453085,0.01162403077085332,0.3731061910126625,0.36332248062653305,0.04094286496963434,0.3064329663856523,0.1446975852196687,0.013863685792285082,0.03340084343436982,0.24753118253228354,0.017069955583724126,0.0199879715572647,0.11396209674343595,24.490897555173902,0.35098092229511463,-0.01479364126289488,0.0004841775477418781,3.6276340767871434e-07,-0.00013688576561552177,0.00036844081147049653,0.0011143981338416595,0.0015777226379366878,0.0014634651583625468,0.0012784694276931983,0.46763137947075983,0.38473022178351585,0.06235053138079773,0.12664247529888903,0.15856127101195377,1613.0023500526934,0.019875225800973045
5,0.01044556409977077,0.17790354262564412,0.11214255194074141,0.2196715011522794,0.11492839173957185,0.029001792711712226,0.0957728013950409,0.01269898699662115,0.011605688112733445,0.3730477421398859,0.3632793196659053,0.04097936305489667,0.30666539128786935,0.14449314931380844,0.013844811577483082,0.03343366306821192,0.2478503987822451,0.01677579070777513,0.019991585520283232,0.1141556539158057,24.49493837187024,0.04495101644272484,0.009299782468479616,-0.00014971429047866153,-2.132269287416099e-07,-0.0015998854920324659,0.00014552166313328192,-0.0008814122326171036,0.0015946960408921395,0.0019190616144484866,0.00046875058041004217,0.46752189993452453,0.38465343025261933,0.06243545577992414,0.12685464091242685,0.1583379608912915,1811.9685493678328,0.020216891126279
6,0.010508297313265516,0.17803631488901364,0.11192641066668764,0.22028645166908295,0.11485996887440827,0.029029318175593878,0.09580586720294562,0.01258411414328203,0.011566016337938861,0.3729909625985934,0.3631488793677883,0.040864605135987664,0.30633349303083834,0.14466765324384287,0.013901715209023795,0.03340876643390513,0.2473289456976839,0.016602435209231544,0.019955422128140967,0.1141819307840189,24.496497827009573,0.030647157819378733,0.009338571393586771,-0.0007454345470818533,-1.1259896153556228e-06,-0.0003282787979628792,0.0005834542721226935,-0.00021409355259044866,-0.00202749988011077,-0.001985067148795334,-0.0032840555851307313,0.4676153973667668,0.38455697893653223,0.062438084609499005,0.12676604492730092,0.15856936845286668,1604.0465287175762,0.020388023055492154
7,0.010425169612036694,0.17813577233992633,0.11176825406694908,0.2201251738799061,0.11485762710724295,0.02891793102463373,0.09569844703890798,0.012617460489706845,0.011465135961662555,0.3728198542822789,0.3631029005569915,0.04085286157741197,0.3061220611627111,0.1446743533360453,0.013886808646462955,0.03341956547712999,0.24735547772888217,0.016940657862351834,0.020015668116726042,0.11379528443671448,24.48727942597838,0.1412320987934971,-0.005659595592089973,0.0003533480820828356,7.045062710079805e-07,0.0023148248236262155,0.0002615449552609947,0.0009019879164401679,-1.1295281975770566e-05,0.0002316162022653859,0.0003545796202423763,0.46748065160878827,0.3842849902439414,0.06233749650176372,0.12641274492642132,0.15856116198250828,1672.125768434617,0.019695310276673338
8,0.01042695659623417,0.1782185259774168,0.11204662546657289,0.22013652630592337,0.11482382951312002,0.02879639708998023,0.09569094044697532,0.012693988500893393,0.011555110211025874,0.37304368469843346,0.3633251893321236,0.040827762355490294,0.30690301189762453,0.14461375368205925,0.013868703124854102,0.03360161254576925,0.24759168255703354,0.016738237106339787,0.01997932125779297,0.11388516679500767,24.493669377745242,0.3041393235992521,0.005691874111660745,-8.868329752237739e-05,1.0382641268086306e-07,-0.0003096342609896001,-0.0004913264012333152,-0.0008871058183105434,0.0017925450225761384,0.0013355734473469699,-0.00018873252895038528,0.4677282088629569,0.38459879490945936,0.062398009635749485,0.12657915529590105,0.15848245680691336,1824.3111382582529,0.019653917626314573
9,0.010462687050094503,0.17806274953291865,0.11205405677840757,0.22028139519176987,0.1146898651722344,0.028965356229514686,0.09574506363772244,0.012673961574330346,0.011612805387287152,0.3731798486268731,0.3633872192244068,0.0408021969065041,0.30638403563462874,0.14463076144293435,0.01382999155967685,0.03344006861236308,0.24745168550528002,0.0168551015654439,0.020123867965164636,0.11398749764464725,24.50483898973175,0.0001321252936408654,-0.00766801980099671,-0.00033257703525493653,-9.698950535014015e-07,-0.0012190793041324042,-0.00034611576941343013,0.0007673891029754155,-0.001414071840781805,-0.0006385540968762785,0.00219986271011268,0.4677330806970499,0.38479265401416024,0.06240542484187776,0.1266614592189776,0.1584607530026112,1795.525650910507,0.020379663976492157
